business_id,name,categories,avg_stars
APkr8bzYE0xiePqmAqPzYg,Milano's Pizza Di Roma,"['Pizza', 'Restaurants']",2.0
Kdr5SklsZ2otCjdJJfJ7wQ,Sidra Market,"['Butcher', 'Ethic Grocery', 'Halal', 'Ethnic Food', 'Specialty Food', 'Grocery', 'Restaurants', 'Meat Shops', 'International Grocery', 'Fashion', 'Shopping', 'Food', ""Women's Clothing""]",4.5
NDs6xlZesy9xZFt2Lio6XQ,Tropical Smoothie Cafe,"['Juice Bars & Smoothies', 'Food', 'Restaurants', 'Cafes', 'Wraps', 'Sandwiches', 'Salad']",2.0
VFVyecs0nMFA4xizXkzvKA,Sushi Banzai,"['Sushi Bars', 'Japanese', 'Restaurants']",3.0
J7EUrh1q3lgENaoTrHZl_w,Ogden's Hops and Harvest,"['American (New)', 'Restaurants']",3.5
MnYGGxWpMyQ7oncUPjbEmw,Nathan's Famous,"['Hot Dogs', 'Comfort Food', 'Cheesesteaks', 'Restaurants', 'American (New)']",3.0
UN_48kF4j4jjHQXLbQhaZw,Cilantro Taco Grill,"['Mexican', 'Restaurants']",1.5
wtg854TL8XL454Nm7T1UJA,Hot Dogs at Slots of Fun,"['Hot Dogs', 'Restaurants']",1.5
fvWMTH2uMQXIvWSFf5wi4A,Burger King,"['Restaurants', 'Burgers', 'Fast Food']",3.0
1ziIZL9P77FrsXS4_NMiDQ,Roman McCarthy Meats,"['Restaurants', 'Food', 'American (New)', 'Butcher']",4.5
IJGrBQyYpCBkbZx65H5J5g,Rubio's,"['Mexican', 'Restaurants', 'Fast Food', 'Seafood', 'Event Planning & Services', 'Caterers']",4.0
_HU30V8E6vuENIDsb0r82A,Los Tarascos Tacos,"['Mexican', 'Restaurants']",4.0
bPcqucuuClxYrIM8xWoArg,Due Forni,"['Italian', 'Wine Bars', 'Restaurants', 'Nightlife', 'Bars', 'Pizza']",4.0
kBRJd804JAu7BDn6pnqGMA,Mack Bros Bakery Cafe,"['Breakfast & Brunch', 'Restaurants']",2.5
_y1Et7f4NE6D1P1GzphlIw,Blaze Fast-Fire'd Pizza,"['Fast Food', 'Restaurants', 'Gluten-Free', 'Pizza', 'Salad']",4.5
ywtDqnrLeWzG7Q-9ORmSsA,China Dragon,"['Restaurants', 'Chinese']",3.5
gvSn76jIWco_sDxp6090og,Soulfish Poké,"['Noodles', 'Restaurants', 'Food', 'Seafood', 'Poke', 'Sushi Bars']",2.5
M990h0-4g-wpJN-qlnqFAg,Diamond China Restaurant,"['Restaurants', 'Chinese']",3.0
9WVNvQ1UhzXVMihF2Rhuiw,Rigos Taco,"['Mexican', 'Fast Food', 'Restaurants']",3.5
zLdqJBlLgGN-EI_TzUXWNQ,Lin Buffet,"['Chinese', 'Restaurants', 'Buffets']",1.0
SzzrUeJGnl_LQAJXMK8wQw,Omoide Noodles & Bowls,"['Restaurants', 'Noodles', 'Soup', 'Ramen', 'Japanese']",3.5
wNI7ys7fe58Xn1TnM9mFyQ,Burger King,"['Burgers', 'Fast Food', 'Restaurants']",1.5
A6kXV4LPZsPjqWyGU-h_zw,KFC,"['Restaurants', 'Chicken Wings', 'Fast Food']",1.5
i0EtEzlEkOho6YcLG29bvw,McDonald's,"['Burgers', 'Fast Food', 'Restaurants']",2.0
kMGfuOZeBDNQJ4_pBjE26Q,Taqueria Del Paisano,"['Mexican', 'Restaurants']",5.0
O0DxNujKaN-KIfcgbV3MgA,Pollo Inka Express,"['Fast Food', 'Latin American', 'Peruvian', 'Restaurants']",4.0
UhwU7tLs2mrUP5uy5gVQcg,Mezze Foods,"['Food', 'Grocery', 'Mediterranean', 'Restaurants', 'Farmers Market', 'Specialty Food']",5.0
xd3RB4q2Ermmdz41i7RWuQ,Jack in the Box,"['Fast Food', 'Restaurants']",2.5
4uMs5UbtIAaHhuKQlQhXEQ,Chicken Now,"['Chicken Wings', 'Restaurants']",4.0
Rs1P2TXhuieeVQCsmInh8A,El Pollo Loco,"['Fast Food', 'Mexican', 'Restaurants']",2.5
3p0SYIaMbJ8j-yeK_do5Qg,Longhorn Hotel & Casino,"['Restaurants', 'Casinos', 'Arts & Entertainment', 'Hotels', 'Hotels & Travel', 'Event Planning & Services']",3.0
4I4OoW0tbaoG4I4D2spF3w,Del Taco,"['Mexican', 'Restaurants']",3.0
bEJzJq-aeuXYDThZnF0Mgw,Taco Bell,"['Tex-Mex', 'Mexican', 'Restaurants', 'Fast Food']",3.5
RQnaK9dNidUbLLykykUAYA,Sushi Boy Desu,"['Japanese', 'Restaurants']",2.5
WU0rArtd0GcTt8ndKzeKaw,Cobrinha Brazilian Jiu Jitsu Academy,"['Fitness & Instruction', 'Trainers', 'Active Life', 'Restaurants', 'Brazilian', 'Martial Arts', 'Gyms']",5.0
OFNXLfKbnsh7zV6Iu3EbyA,Flamingo Pizza,"['Pizza', 'Restaurants']",2.5
NLEe-RzDSU-5BN6xp_WWCw,M&M Soul Food Cafe,"['American (Traditional)', 'Southern', 'Restaurants', 'Soul Food']",4.0
qQIUMQJ0pMiiYpygql3Zdg,The Lodge Fort Apache,"['Nightlife', 'Pubs', 'Restaurants', 'Bars', 'American (Traditional)']",3.0
d6BOggptRCZcw7y5SI5Tww,Layalina Mediterranean Restaurant,"['Restaurants', 'Bars', 'Nightlife', 'Hookah Bars', 'Middle Eastern']",1.5
pmoIMK8zGWvKsVOPDBYfzg,Andre's,"['French', 'Restaurants', 'American (Traditional)']",4.5
CSaVK9wgqe2_tQuuCDINyQ,Frankie's Pizza,"['Italian', 'Restaurants', 'Pizza']",4.5
DW0ZvWuYaSvMcB_3LG5RGg,Pei Wei,"['Chinese', 'Restaurants', 'Gluten-Free', 'Asian Fusion', 'Fast Food']",3.5
8Qs6f026h6sU6MAzL7JJjg,Viet Bistro,"['Specialty Food', 'Food', 'Ethnic Food', 'Vietnamese', 'Restaurants']",3.5
lylSHoRLfD5bc_DBUvZiOQ,Bobby Q Grille,"['Soul Food', 'Southern', 'Barbeque', 'Restaurants']",4.0
V4BYvw51GBAj7pv2n7XtOw,Pizza Hut,"['Restaurants', 'Chicken Wings', 'Pizza']",2.0
qi7PnlfceCl3otbEUWz75w,LA Subs & Salads,"['Restaurants', 'Salad', 'Sandwiches']",3.0
poYsvuOmVDqF4dTnjJ780A,Tiabi Coffee & Waffle,"['Restaurants', 'Internet Cafes', 'Local Flavor', 'Food', 'Desserts', 'Cafes', 'Comfort Food', 'Coffee & Tea', 'Breakfast & Brunch', 'Juice Bars & Smoothies', 'Bakeries']",4.5
zZkzpVgMP8xaXg3uMscCjQ,PizzaRev - Taproom,"['Pizza', 'Restaurants']",4.5
gqqHdBJqOVHDMy3jAdSkmw,Kan Pai Sushi,"['Japanese', 'Sushi Bars', 'Restaurants']",4.0
li5_YJhPbd4NKym2ThmY7Q,Granny's Kitchen,"['Restaurants', 'Soul Food']",4.0
z5J9U_HU4iVLwaCH6rdC2w,Lo-Lo's Chicken and Waffles,"['Soul Food', 'Breakfast & Brunch', 'Chicken Shop', 'Restaurants']",3.0
BKS84YsIa29AgW9uPGgdcw,Ruen Thai,"['Thai', 'Restaurants']",3.0
54WM5coZonA0izd2y04p_A,Famous Dave's Barbeque,"['Sandwiches', 'Barbeque', 'Restaurants']",3.5
MvLpD44gr5OwDFYY59winQ,Sevens Steakhouse,"['Bars', 'Seafood', 'Steakhouses', 'Nightlife', 'Restaurants']",4.0
-RJ216TTIghZshCkUlD1WQ,Sushi Takashi,"['Sushi Bars', 'Japanese', 'Restaurants']",4.5
A6lKCuTrDSJ_eFKyumZCJQ,WuHu Noodle,"['Asian Fusion', 'Restaurants', 'Chinese', 'Noodles']",4.0
n-iHDxbFrNQoNIpt5TjiNg,Subway,"['Fast Food', 'Sandwiches', 'Restaurants']",2.0
Yv2hfGhK4-6tkwpmMCOgSw,Isabela's,"['Restaurants', 'Vegan', 'Seafood', 'Tapas/Small Plates']",3.0
-C8sSrFqaCxp51pyo-fQLQ,The Rice Shop,"['Comfort Food', 'Specialty Food', 'Asian Fusion', 'Restaurants', 'Food']",4.5
7vHvQCjPq5pWj7Rio1A--w,Blue Fin Sushi & Roll,"['Sushi Bars', 'Restaurants', 'Japanese']",4.0
gi8682T9lHLKHCMF1Li1MQ,Krazy Chicken,"['Chicken Shop', 'Comfort Food', 'Armenian', 'Restaurants', 'Fast Food']",4.0
X2qnigcKuTWL7x9fS2ZUdw,221 Wine Bar,"['Restaurants', 'Tapas/Small Plates']",4.0
c_3abcaptUG0d4A4LWMe7w,Carl's Jr.,"['Restaurants', 'Fast Food']",2.5
pKxVsJvj3s9UF1LcnnBrOw,Jersey Mike's Subs,"['Fast Food', 'Delis', 'Sandwiches', 'Restaurants']",4.5
IVnGPHdTyu_GbLo9mXj98w,Ramen Tatsu,"['Ramen', 'Restaurants', 'Japanese']",4.5
Ou8pYS24azDWG0ru_vUcqg,Lago Buffet,"['Buffets', 'Hotels', 'Hotels & Travel', 'Arts & Entertainment', 'Casinos', 'Event Planning & Services', 'Restaurants']",2.5
CVRTly4ag_q5ua0R3iqrVw,Ku Noodle by José Andrés,"['Chinese', 'Japanese', 'Ramen', 'Restaurants', 'Asian Fusion', 'Taiwanese']",4.0
WM5lY9Yp9FFr7dsC-5sNYA,Jillian's,"['Arts & Entertainment', 'Bowling', 'Music Venues', 'Active Life', 'Dance Clubs', 'American (Traditional)', 'Restaurants', 'Bars', 'Nightlife']",3.0
N3WQPXoVeCuzqyPIvWIX5Q,Las Vegas Lounge,"['Bars', 'Nightlife', 'Restaurants', 'Lounges']",3.5
XRYBvFFBNOUZT5NFqyS53g,Easy Time BBQ,"['Chinese', 'Juice Bars & Smoothies', 'Asian Fusion', 'Barbeque', 'Bubble Tea', 'Coffee & Tea', 'Restaurants', 'Food']",4.0
2mfBO8iZ5E_ULmcxEXqOrw,Union Restaurant & Lounge,"['Steakhouses', 'Restaurants', 'American (New)']",3.0
AiLlU89krS-2QG5bO5dcjw,Country Kitchen,"['Chicken Wings', 'Breakfast & Brunch', 'Restaurants']",4.0
1ZJz840L496LAmQdeDv0WA,Pinches Tacos,"['Mexican', 'Restaurants']",4.0
2xbxXWeu3tpZEJdGTTGbLg,Fortune Chinese Restaurant,"['Chinese', 'Restaurants']",3.5
Ssa6XY_RdDRRB9wuVIeIWw,Hedary's Mediterranean Restaurant,"['Mediterranean', 'Lebanese', 'Middle Eastern', 'Restaurants', 'Greek']",4.0
uTn8bL6sabHD2916u5mvkA,Panda Express,"['Fast Food', 'Chinese', 'Food', 'Restaurants', 'Bubble Tea']",4.0
AQ-H-lvkoB8DOFYdRmkceA,Village Steakhouse,"['Restaurants', 'Kosher', 'Steakhouses', 'French']",4.5
q4MJE4yTtnkmxRwJTSTAZw,Inca Vs Azteca,"['Restaurants', 'Food Trucks', 'Food', 'Mexican', 'Peruvian']",5.0
0i9S0BejjRv0ZDwdO9XymA,Thai Seafood Ginger,"['Restaurants', 'Thai', 'Korean', 'Asian Fusion', 'Seafood']",4.5
mrjhrTycW0iLumjMZCfrzw,Julio's Tacos & Grill,"['Mexican', 'Restaurants']",4.0
Rv0UdhYw_UVIv4D2lc-qgg,TangTangTang,"['Korean', 'Restaurants']",4.5
AVtNuwwdgWWm2CZqRe5pKQ,San Gennaro Burger,"['Restaurants', 'Sandwiches', 'Burgers']",3.0
oJ7mF-fW8GuEoUZ8BSA37Q,Aquatic Treasures,"['Local Fish Stores', 'Pet Stores', 'Pet Services', 'Aquarium Services', 'Aquariums', 'Restaurants', 'Hobby Shops', 'Seafood', 'Pets', 'Shopping', 'Active Life']",4.5
zJtw9HxZNZSEGcI6ees5fw,Island Heat Dinner Show,"['Music Venues', 'Nightlife', 'Food', 'Restaurants', 'American (New)', 'Arts & Entertainment']",3.5
X8c23dur0ll2D9XTu-I8Qg,Hakkasan Nightclub,"['Dance Clubs', 'Cantonese', 'Chinese', 'Lounges', 'Nightlife', 'Bars', 'Restaurants']",2.5
rkVTKhUDO-VtrIu8esB75g,Tiger Wok & Ramen,"['Ramen', 'Restaurants', 'Japanese', 'Chinese']",2.5
hdZ_4Vd9opGm5UajNUuhwA,NYP- Pizzeria,"['Pizza', 'Italian', 'Restaurants']",3.5
Xqur5VuobC9WW3crdxZPBw,Amlee Chinese Cuisine,"['Restaurants', 'Soup', 'Chinese', 'Salad']",3.5
irt97q32ROIgQJOEqseebQ,Ah Sin,"['Japanese', 'Restaurants']",1.5
PwpSY0vO3XlQXKOuqiqZMQ,Postrio,"['Restaurants', 'American (New)']",3.5
oupRStsBHVRsxhrEm8-DgA,Subway,"['Sandwiches', 'Fast Food', 'Restaurants']",2.5
KYr67K-Ot9HKkv90KaXL5w,Crazy Crepes,"['Restaurants', 'Creperies']",3.5
OioKDmq7U1WFMqaPWGUR3A,Olocuilta Restaurant,"['Restaurants', 'Mexican']",3.0
5tl4tyaJEzGeAdbi_L7PzQ,Pollo Mobile,"['Tacos', 'Restaurants', 'Chicken Shop', 'Food Stands', 'Mexican']",4.5
QDeB3ZtWYzVJJ0KK-HM-PA,Ronald's Donuts,"['Restaurants', 'Food', 'Donuts', 'Vegan']",4.5
Q2pyp7Nb3cD4Br2BOnxUDA,Greek Delights,"['Restaurants', 'Food Trucks', 'Food', 'Greek']",4.5
liGn7sPOvUuy3kcwbhRkbA,Zine Noodles Dim Sum,"['Restaurants', 'Chinese', 'Dim Sum']",3.0
EbP8eduNl-aEy2UVfs3zJA,Switch Steak,"['Restaurants', 'Steakhouses']",3.5
Ysgtu1olgNPFLXYS0yl9hg,McDonald's,"['Fast Food', 'Burgers', 'Restaurants']",2.5
eFsfPHkGGycHXCTyV8uFcg,Wicked Slice,"['Chicken Wings', 'Sandwiches', 'Pizza', 'Restaurants']",4.5
EZ4TljJvGenxrkM4JsqtZg,Sushi-ko,"['Japanese', 'Teppanyaki', 'Restaurants', 'Sushi Bars']",3.5
awAxthsSo0Y8KBQXJhNxvQ,Harold's Chicken & Fish,"['American (Traditional)', 'Restaurants', 'Chicken Wings', 'Soul Food']",3.5
jfmyj519pg2flxGEQ2xdPg,Joyful House Chinese Cuisine,"['Cantonese', 'Seafood', 'Restaurants', 'Chinese']",3.5
I6qFvR-jVDGqDD_iVG38ng,Jenni Pho Grill,"['Vietnamese', 'Restaurants']",3.0
GvSb0uWmBsB58jbzpogciQ,Tina's Gourmet Sausage House,"['Meat Shops', 'Food', 'Grocery', 'Specialty Food', 'German', 'Butcher', 'Restaurants']",4.5
iw9p7E4bMe1YW-APcFGjgQ,PKWY Tavern,"['Food', 'Bars', 'Sports Bars', 'American (Traditional)', 'Nightlife', 'Restaurants', 'Beer', 'Wine & Spirits', 'Lounges']",3.0
TRe0u0yJ4eeEaSzDKQmIDA,Port of Subs,"['Sandwiches', 'Restaurants', 'Delis']",4.0
hb2u9dUQkbWYIHhXCiFsrg,Mama Ilardo's Pizzeria,"['Restaurants', 'Pizza']",3.5
4l1cmNrXBOLVUJR29MDp3A,Subway,"['Restaurants', 'Sandwiches', 'Fast Food']",3.0
cPLLGXxm2hhjZyEINPDwQA,McDonalds,"['Burgers', 'Fast Food', 'Restaurants']",3.0
YZoCp2VEeQBHVivrC5G0CA,PT's,"['Bars', 'Pizza', 'American (Traditional)', 'Pubs', 'Nightlife', 'Restaurants', 'Breakfast & Brunch']",3.0
mDoLWEOFmxcQ5TAPqxoJLg,Sagos Baja Tavern & Lounge,"['Restaurants', 'Gastropubs', 'Nightlife', 'Bars', 'American (New)']",4.0
qTTBJ83d-nWSnQpXyd44gA,Maza Mediterranean & Turkish Grill,"['Food', 'Greek', 'Lounges', 'Halal', 'Beer', 'Wine & Spirits', 'Restaurants', 'Nightlife', 'Middle Eastern', 'Bars', 'Turkish', 'Mediterranean']",4.0
Lw9EBaDVg5R36dIE6N2oqw,Carlos' Kitchen,"['Seafood', 'Restaurants', 'American (New)', 'Burgers']",4.5
qWflasEfK2strQg5Ulcz4w,Brewskes Bar & Grille,"['Pubs', 'Burgers', 'American (Traditional)', 'Nightlife', 'Bars', 'Restaurants']",3.0
cxqW47z7TWaCNVO1ZWXQpw,Domino's Pizza,"['Sandwiches', 'Pizza', 'Chicken Wings', 'Restaurants']",3.5
cbgIpJwmPVI6Zf7nUIXdFw,Pizza Company,"['Food', 'Restaurants', 'Pizza']",4.0
OD71MBxh6lhoPx09zcepng,Shake N' Burger,"['Restaurants', 'Fast Food']",2.5
USMzHt3XL3nPXVVOfRw1-g,Bjs Cocktail Lounge Decatur,"['Lounges', 'Beer', 'Wine & Spirits', 'Nightlife', 'Bars', 'American (New)', 'Food', 'Restaurants', 'Cocktail Bars']",3.5
vG_LNiSYMFOijtAsP6s6Ug,Pizza Gourmet,"['Italian', 'Pizza', 'Restaurants']",5.0
G9-OvE0PBQtDZmnGEB3HEQ,Einstein Bros,"['Restaurants', 'Sandwiches']",3.0
OtSbxxD-WNzlNQlDGpXFSA,IKEA,"['Home & Garden', 'Restaurants', 'Home Decor', 'Furniture Stores', 'Scandinavian', 'Kitchen & Bath', 'Shopping', 'Baby Gear & Furniture']",3.5
yXeduTn7Q7BfNIS6SInpRg,Insomnia Munchies,"['Restaurants', 'American (Traditional)']",2.0
C74ViML3zx1akYVafLaiXQ,Buffet  Asia,"['Buffets', 'Restaurants', 'Japanese', 'Chinese']",2.5
0TljdWRIDQzlp4siHQ_BAQ,Denny's,"['Diners', 'Breakfast & Brunch', 'American (Traditional)', 'Restaurants']",2.0
2O_b-IAAW7SoPt__RX1Kww,Buca di Beppo,"['Pizza', 'Restaurants', 'Italian']",3.0
dcFMlXIEun1ax2ebW_Y7-w,Bonanno's New York Pizzeria,"['Restaurants', 'Italian', 'Food', 'Pizza']",2.5
aVmuRwieNxpW8vfC3s1jpg,Sierra Gold,"['Nightlife', 'Sports Bars', 'Event Planning & Services', 'Restaurants', 'Pubs', 'Venues & Event Spaces', 'American (New)', 'Bars', 'Gastropubs']",3.5
qmh6zxtJ8C8-YiUPv7ySlw,Daniel Boulud Brasserie,"['Restaurants', 'French']",4.0
ahbDELrW7CqFbOVePbF5-Q,Burger Stop,"['Burgers', 'Restaurants']",3.0
Xs98BYnfREgKQfANEg3C-w,50 Shades Of Green,"['Food Trucks', 'Sandwiches', 'Food', 'Caterers', 'Restaurants', 'Event Planning & Services', 'Food Delivery Services']",4.5
a3jFGgoWbPkPGENEafiXwg,Binion's Cafe,"['Arts & Entertainment', 'Chinese', 'Diners', 'Casinos', 'Steakhouses', 'Cafes', 'Restaurants', 'Food']",3.0
fq6qlXprwSzSUr0RKE_0rA,Taco Maker,"['Mexican', 'Restaurants']",3.0
0ueq5zB3NqLbh93KYYNIHQ,Thai Grill,"['Restaurants', 'Thai', 'Food Delivery Services', 'Food']",3.5
OVOKaPy1KCi7ZeYbqmbMIA,Good 2 Go pizza,"['Pizza', 'Food', 'Restaurants']",4.0
U1vRCl0GoHF2xSb782sciw,Smashburger,"['Restaurants', 'Burgers']",3.0
E9HkUYYO_-5vKjvBwLuDIw,Ohlala French Bistro,"['French', 'Restaurants']",4.5
yEyA7uILKG97qnyx3K2WAg,Center Cut Steakhouse,"['Restaurants', 'Steakhouses']",3.0
BwrqExMsgZZ6VJnSfEEkdw,Pho Pasteur & Grill,"['Vietnamese', 'Restaurants', 'Food']",2.5
2bQhBtiheGA2IYHNqFFt-w,Mix Zone Cafe 2,"['Restaurants', 'Thai']",3.0
7Wr0piSMGiq5qy5opiLNrA,Cabana Grill,"['Restaurants', 'American (Traditional)', 'Cafes', 'Sandwiches']",3.5
E-0yfHPIoQk6FwXt6W6UYA,Lucky's Restaurant,"['Restaurants', 'Fast Food']",3.0
a5c8kBGRGh1-pzF3TXiA2g,Pump N Snack,"['Convenience Stores', 'Restaurants', 'Food', 'Fast Food', 'Gas Stations', 'Automotive']",2.0
XsSgv3vBOyOBXn3Co8EVIg,Q Bistro,"['Nightlife', 'Korean', 'Restaurants', 'Barbeque', 'Bars', 'Asian Fusion', 'Chicken Wings']",4.5
zQmHSe6IOiSNF84m9BVZ8A,The Still,"['Nightlife', 'Restaurants', 'Bars', 'Sports Bars', 'American (Traditional)']",3.5
rYG3Bbsf3u2P4N4ZxQXyKw,Bachi Healthy Life Kitchen,"['Breakfast & Brunch', 'Restaurants', 'Food']",3.5
_QvGAqMmrUIlxpby2Ul5Dg,Dona Maria Tamales Restaurant,"['Desserts', 'Restaurants', 'Seafood', 'Mexican', 'Food']",3.5
r4iis9DWfwmK1h6JT9PnAw,The Reset Project,"['Restaurants', 'Fitness & Instruction', 'Yoga', 'Meditation Centers', 'Active Life', 'Vegan', 'Event Planning & Services', 'Party & Event Planning']",5.0
VMXl3Dm1Nwvgwo1PVYTXbg,Gold Spike,"['Bars', 'Cafes', 'Restaurants', 'Nightlife', 'Dance Clubs', 'Lounges']",4.0
EGGdngbmVn-MA7i-6qrprw,Nobhill Tavern by Michael Mina,"['Restaurants', 'Seafood', 'Nightlife', 'Bars', 'American (New)']",4.0
ybq76JnmovyueBmrxef-aQ,Augustus Cafe,"['American (Traditional)', 'Restaurants']",3.0
I6EDDi4-Eq_XlFghcDCUhw,Joe's Seafood Prime Steak & Stone Crab,"['Nightlife', 'Wine Bars', 'Seafood', 'Restaurants', 'Bars', 'Steakhouses']",4.5
a2fqQVxtFGc-bjKQ3BXItA,Dan Marino's Fine Food & Spirits,"['Barbeque', 'American (Traditional)', 'Restaurants', 'Burgers']",3.0
r05kbKriZ3Z56Nre1WQIDg,Le Pho Vietnamese Kitchen,"['Nightlife', 'Vietnamese', 'Bars', 'Food', 'Restaurants', 'Asian Fusion']",4.0
Er8DpPwf_lHHv64ncWhD8g,The Henry,"['American (Traditional)', 'Breakfast & Brunch', 'Restaurants']",4.0
MmG-PpE0DZa6M04ejbUSLw,Jody Maroni's,"['Restaurants', 'Fast Food']",1.0
qABb9Wzdn51VcNHdp_Qhpg,Tintoretto Restaurant and Bakery,"['Gelato', 'Bakeries', 'Restaurants', 'Bagels', 'Italian', 'Food']",3.0
ZjdcfPbkBVtMnXm8jLSV_A,Tiffany's Cafe,"['Diners', 'Restaurants', 'American (Traditional)', 'Breakfast & Brunch', 'Cafes']",4.0
yN-RPaFZfUPtAVxoWtYuNg,Sausagefest Food Truck,"['Food', 'Street Vendors', 'Restaurants', 'Food Stands']",3.5
VD0zZKG_ZEz_VYlKLtu9Zg,Glutton,"['American (New)', 'Restaurants', 'Salad', 'Sandwiches']",4.5
2wv9ocE3VS2MbBRany2Zyw,Pollo Mobile,"['Chicken Shop', 'Restaurants', 'Mexican']",5.0
NSgSagwajv26iS8zUKs2EQ,Cadillac Mexican Kitchen & Tequila Bar,"['Seafood', 'Steakhouses', 'American (Traditional)', 'Restaurants', 'Sports Bars', 'Mexican', 'Bars', 'Nightlife']",3.5
6ITjN8jGEKNUyepyq6ah6g,Sleepy Wilson's Barbecue,"['Restaurants', 'Barbeque']",5.0
QjfCmeznfZC9BPowyO4Npw,Thai Original BBQ,"['Restaurants', 'Thai']",3.0
anQSLdujUOp0sTCmIBi2Tg,Piero's Italian Cuisine,"['Italian', 'Seafood', 'Restaurants']",4.0
vodCM302JJ_P9yJt1WuH_w,VegeWay,"['Fast Food', 'Burgers', 'Vegetarian', 'Sandwiches', 'Restaurants', 'Vegan']",4.0
Oyo5CWthu2upxxaf69MfIg,Anna's Garden,"['Restaurants', 'Chinese']",3.5
NCR20zyNvXPb3gYpZqAvbQ,bin 702,"['Bars', 'Food', 'Wine Bars', 'Sandwiches', 'Salad', 'Restaurants', 'Nightlife']",4.0
h3pMMRwqBjMeMtk0_qQzRQ,Mezzo Bistro and Wine,"['Restaurants', 'Italian']",4.0
glkEaoxbewiSMBiXs945JA,800 Degrees,"['Restaurants', 'Food', 'Pizza']",3.5
B1X-D4mRW3VjNUUolPDItA,Mr Beijing,"['Restaurants', 'Barbeque', 'Vegetarian', 'Chinese']",3.5
cFQNSy5M-KqzNSuct5FLzA,New York Hot Dogs,"['Restaurants', 'Hot Dogs']",2.5
eZcCFV-8X91ZSnmB9807bw,The Cheesecake Factory,"['American (Traditional)', 'Desserts', 'American (New)', 'Restaurants', 'Food']",3.5
0_7nMBuDAhs_J_DMuqdsyw,Hot Dog Heaven,"['Hot Dogs', 'Restaurants']",2.5
z3g1OUxDfBTniZFO5BGj0Q,Souper Salad,"['Soup', 'Restaurants']",3.0
-LzUYsR54hd8cCiYXTquRA,French Market Buffet,"['Buffets', 'Restaurants']",3.0
FYqFfaxVRW6pdviONXIoDw,Fleming's Prime Steakhouse & Wine Bar,"['Bars', 'American (New)', 'Nightlife', 'Restaurants', 'Wine Bars', 'Seafood', 'Steakhouses']",4.0
Q7ckyYqs9wh1gsRhcjEd0Q,O'Aces Bar and Grill,"['American (Traditional)', 'Restaurants']",3.5
_7qqB7K-Cd2vhb3NEUcdtw,Filfila Mediterranean Cafe,"['Restaurants', 'Middle Eastern', 'Mediterranean', 'Greek']",4.5
ncEJaX_79zZGSS1NQNzu4A,McDonald's,"['Restaurants', 'Burgers', 'Fast Food']",1.5
Zzl4ffV9kFY3yOSSgyRUBQ,Binion's Gambling Hall,"['Bars', 'Event Planning & Services', 'Hotels', 'Nightlife', 'American (New)', 'Arts & Entertainment', 'Lounges', 'Casinos', 'Hotels & Travel', 'Restaurants']",3.0
swl9MCD8CU7kbNvn0L4SJg,Skybox Sports Bar & Grill,"['Restaurants', 'American (New)', 'Sports Bars', 'Bars', 'Burgers', 'Nightlife']",3.0
Ehy00JWQixgoXzisVKhvag,Cucina by Wolfgang Puck,"['Italian', 'Pizza', 'Restaurants']",4.0
fd6iX0qDBTX51IwFJjh1bw,3pm Cafe,"['Coffee & Tea', 'Cafes', 'Food', 'Restaurants', 'Taiwanese', 'Japanese']",3.0
i9wyOB3M98FWZObEbFf7kg,The Sand Box,"['Nightlife', 'Bars', 'Cafes', 'American (Traditional)', 'Restaurants']",2.0
rFP41LryXOyizCuMPjjw1A,Port of Subs #114,"['Sandwiches', 'Restaurants']",2.5
ppHkkuDvvH8g1Enz6F8OJA,Divine Eatery,"['Breakfast & Brunch', 'Restaurants', 'Burgers', 'American (New)']",4.0
nK7JeIqdBli3umEhBIh33g,Lucio Ristorante,"['Italian', 'Restaurants']",4.0
X6DR-xr0rQKnxl9jeZWFzw,Grand Cafe,"['American (New)', 'Burgers', 'Cafes', 'Breakfast & Brunch', 'Restaurants']",3.0
b_hWBsHyvcEORbyMclneZg,Bleu Gourmet,"['Restaurants', 'Event Planning & Services', 'Caterers']",4.0
5PP6BwtNYlPARHApB9lzcQ,Blue Ox Tavern,"['Restaurants', 'Bars', 'Sports Bars', 'Beer', 'Wine & Spirits', 'Pubs', 'Nightlife', 'Food', 'Lounges', 'American (Traditional)', 'Breakfast & Brunch']",4.0
AztVIokc5VtP4m8r6kSnWw,Subway,"['Fast Food', 'Sandwiches', 'Restaurants']",2.0
T70pMoTP008qYLsIvFCXdQ,Red Velvet Café,"['Coffee & Tea', 'Food', 'Restaurants', 'American (New)', 'Vegan']",3.5
7WHAdFHiHLmNJN72M_AKYQ,Dumpling And Noodle House,"['Noodles', 'Chinese', 'Restaurants']",2.5
ATErtjbLCxEPOD8ICKKr5Q,Sushi + Sake,"['Sushi Bars', 'Japanese', 'Restaurants']",3.5
BozDqucrH17LmBsmfOwWkA,Port of Subs,"['Restaurants', 'Sandwiches']",2.5
Dlv2d2mZbyRIO7V9ZUKoAw,Xtreme Sushi & Asian Tapas Bar,"['Restaurants', 'Sushi Bars']",3.0
pN0PjAqqMI6uIk9x2e85Jw,Joy's Restaurant,"['Party & Event Planning', 'Filipino', 'Fast Food', 'Restaurants', 'Buffets', 'Event Planning & Services']",3.5
eoLNHNumSrcNUgDuZh326g,India's Grill,"['Restaurants', 'Indian']",3.0
